"","car_brand","car_model","car_name","production_year","body_type","drive_wheels","engine_displacement","number_of_cylinders","transmission_type","horse_power","fuel_type","seat_capacity","price_new"
"26664","TOYOTA","Prius","TOYOTA Prius",2010,"Hatchback","FWD",1.8,4,"automatic",135,"hybrid",5,26220
"26665","NISSAN","Tiida","NISSAN Tiida",2007,"Sedan","FWD",1.5,4,"automatic",112,"petrol",5,30208
"26666","HONDA","Insight","HONDA Insight",2009,"Hatchback","FWD",1.3,4,"variator",98,"hybrid",5,24128
"26667","MERCEDES-BENZ","G 550","MERCEDES-BENZ G 550",2019,"SUV","AWD",4,8,"automatic",300,"petrol",5,44096
"26668","BMW","316","BMW 316",1998,"Coupe","RWD",1.6,4,"manual",120,"petrol",4,35560
"26669","TOYOTA","Corolla","TOYOTA Corolla",2009,"Sedan","FWD",1.8,4,"automatic",135,"petrol",5,31088
"26670","TOYOTA","Prius","TOYOTA Prius",2012,"Hatchback","FWD",1.8,4,"automatic",135,"hybrid",5,25764
"26671","HYUNDAI","Accent","HYUNDAI Accent",2012,"Hatchback","FWD",1.6,4,"automatic",120,"diesel",5,24860
"26672","FORD","Explorer","FORD Explorer",2017,"SUV","FWD",2.3,4,"automatic",172,"petrol",5,37584
"26673","TOYOTA","Camry","TOYOTA Camry",2012,"Sedan","FWD",2.5,4,"automatic",188,"hybrid",5,33448
"26674","MERCEDES-BENZ","C 200 KOMPRESSOR","MERCEDES-BENZ C 200 KOMPRESSOR",2001,"Coupe","RWD",2,4,"tiptronic",150,"lpg",4,36704
"26675","VOLKSWAGEN","Jetta","VOLKSWAGEN Jetta",2013,"Sedan","FWD",2,4,"automatic",150,"petrol",5,30912
"26676","MERCEDES-BENZ","E 350","MERCEDES-BENZ E 350",2011,"Sedan","AWD",3.5,6,"automatic",262,"diesel",5,38304
"26677","MINI","Cooper","MINI Cooper",2008,"Coupe","FWD",1.6,4,"manual",120,"petrol",4,32760
"26678","MINI","Cooper","MINI Cooper",2013,"Hatchback","FWD",1.6,4,"automatic",120,"petrol",5,24640
"26679","LEXUS","GX 460","LEXUS GX 460",2012,"SUV","AWD",4.6,8,"automatic",345,"petrol",5,49720
"26680","SUBARU","Forester","SUBARU Forester",2009,"SUV","AWD",2.5,4,"tiptronic",188,"lpg",5,37120
"26681","TOYOTA","Camry","TOYOTA Camry",2013,"Sedan","FWD",2.5,4,"automatic",188,"hybrid",5,33152
"26682","AUDI","Q5","AUDI Q5",2012,"SUV","AWD",2,4,"automatic",150,"petrol",5,37968
"26683","FORD","Taurus","FORD Taurus",2012,"Sedan","FWD",3.5,4,"automatic",262,"petrol",5,37968
"26684","TOYOTA","Tacoma","TOYOTA Tacoma",2012,"Sedan","AWD",4,6,"automatic",300,"petrol",5,40228
"26685","FIAT","500","FIAT 500",2013,"Coupe","RWD",1.4,4,"automatic",105,"petrol",4,30464
"26686","TOYOTA","Highlander","TOYOTA Highlander",2010,"Sedan","AWD",3.3,6,"automatic",248,"hybrid",5,37720
"26687","HONDA","Odyssey","HONDA Odyssey",2000,"Minivan","FWD",3,6,"tiptronic",225,"cng",5,44500
"26688","LEXUS","GX 460","LEXUS GX 460",2012,"SUV","AWD",4.6,8,"automatic",345,"petrol",5,49720
"26689","NISSAN","Juke","NISSAN Juke",2012,"Sedan","AWD",1.6,4,"automatic",120,"petrol",5,29380
"26690","HYUNDAI","Veloster","HYUNDAI Veloster",2013,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29120
"26691","HYUNDAI","Sonata","HYUNDAI Sonata",2011,"Sedan","FWD",2,4,"tiptronic",150,"lpg",5,31464
"26692","FORD","Fusion","FORD Fusion",2013,"Sedan","FWD",2,4,"tiptronic",150,"petrol",5,29120
"26693","HYUNDAI","Elantra","HYUNDAI Elantra",2012,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29380
"26694","CHEVROLET","Malibu","CHEVROLET Malibu",2019,"Sedan","FWD",2,4,"automatic",150,"petrol",5,29256
"26695","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"26696","HYUNDAI","Sonata","HYUNDAI Sonata",2012,"Sedan","FWD",2.4,4,"tiptronic",180,"hybrid",5,32996
"26697","HYUNDAI","Sonata","HYUNDAI Sonata",2010,"Sedan","FWD",2,4,"automatic",150,"petrol",5,31740
"26698","CHEVROLET","Spark","CHEVROLET Spark",2013,"Hatchback","FWD",1.2,4,"automatic",90,"petrol",5,22848
"26699","HYUNDAI","Sonata","HYUNDAI Sonata",2016,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30084
"26700","MERCEDES-BENZ","A 160","MERCEDES-BENZ A 160",2002,"Sedan","FWD",1.6,4,"tiptronic",120,"petrol",5,31980
"26701","TOYOTA","RAV 4","TOYOTA RAV 4",2013,"SUV","AWD",2.5,4,"tiptronic",188,"petrol",5,39872
"26702","TOYOTA","Prius C","TOYOTA Prius C",2012,"Hatchback","FWD",1.5,4,"automatic",112,"hybrid",5,24408
"26703","CHEVROLET","Volt","CHEVROLET Volt",2017,"Hatchback","FWD",1.5,4,"automatic",112,"hybrid",5,23328
"26704","VOLKSWAGEN","Jetta Hybrid","VOLKSWAGEN Jetta Hybrid",2014,"Sedan","FWD",2,4,"automatic",150,"petrol",5,28860
"26705","HYUNDAI","Tucson","HYUNDAI Tucson",2016,"SUV","FWD",2,4,"automatic",150,"diesel",5,36624
"26706","HONDA","FIT","HONDA FIT",2012,"Hatchback","FWD",1.3,4,"variator",98,"hybrid",5,23504
"26707","HONDA","Accord","HONDA Accord",2013,"Sedan","FWD",2.4,4,"automatic",180,"petrol",5,32704
"26708","HYUNDAI","Elantra","HYUNDAI Elantra",2014,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,28860
"26709","BMW","X5","BMW X5",2014,"SUV","AWD",3,6,"automatic",225,"diesel",5,41736
"26710","KIA","Optima","KIA Optima",2013,"Sedan","FWD",2.4,4,"tiptronic",180,"hybrid",5,32704
"26711","SSANGYONG","Actyon","SSANGYONG Actyon",2010,"SUV","FWD",2,4,"automatic",150,"diesel",5,38640
"26712","KIA","Sportage","KIA Sportage",2007,"SUV","FWD",2,4,"automatic",150,"diesel",5,39648
"26713","TOYOTA","Ist","TOYOTA Ist",2004,"Sedan","FWD",1.5,9,"automatic",112,"petrol",5,30976
"26714","VOLKSWAGEN","Jetta","VOLKSWAGEN Jetta",2012,"Sedan","FWD",2.5,5,"tiptronic",188,"petrol",5,33448
"26715","HYUNDAI","Elantra","HYUNDAI Elantra",2013,"SUV","FWD",1.8,4,"automatic",135,"petrol",5,36736
"26716","CHEVROLET","Cruze","CHEVROLET Cruze",2012,"Sedan","FWD",2,4,"automatic",150,"diesel",5,31188
"26717","HYUNDAI","Sonata","HYUNDAI Sonata",2014,"Sedan","FWD",2.4,4,"automatic",180,"hybrid",5,32412
"26718","KIA","Sportage","KIA Sportage",2012,"SUV","AWD",2,4,"tiptronic",150,"petrol",5,37968
"26719","FORD","Expedition","FORD Expedition",2011,"SUV","RWD",5.4,8,"automatic",405,"petrol",5,53808
"26720","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"26721","VOLKSWAGEN","Golf","VOLKSWAGEN Golf",2007,"Sedan","RWD",2,7,"tiptronic",150,"lpg",5,30680
"26722","MAZDA","1300","MAZDA 1300",2012,"SUV","FWD",2,4,"automatic",150,"petrol",5,37968
"26723","SSANGYONG","REXTON","SSANGYONG REXTON",2015,"SUV","FWD",2,4,"automatic",150,"diesel",5,36960
"26724","HYUNDAI","Tucson iX 20","HYUNDAI Tucson iX 20",2010,"SUV","FWD",2.5,4,"tiptronic",188,"diesel",5,36800
"26725","FIAT","500","FIAT 500",2013,"Hatchback","FWD",1.6,4,"tiptronic",120,"petrol",5,24640
"26726","TOYOTA","Aqua","TOYOTA Aqua",2013,"Hatchback","FWD",1.5,4,"automatic",112,"hybrid",5,24192
"26727","BMW","X5","BMW X5",2002,"SUV","AWD",3,6,"tiptronic",225,"cng",5,46248
"26728","AUDI","A7","AUDI A7",2014,"Hatchback","AWD",3,6,"automatic",225,"petrol",5,30636
"26729","TOYOTA","Camry","TOYOTA Camry",2019,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,31376
"26730","TOYOTA","Prius","TOYOTA Prius",2007,"Sedan","FWD",1.5,4,"automatic",112,"hybrid",5,30208
"26731","LEXUS","GX 460","LEXUS GX 460",2015,"Sedan","AWD",4.6,8,"automatic",345,"petrol",5,41800
"26732","HYUNDAI","kona SEL","HYUNDAI kona SEL",2018,"SUV","AWD",2,4,"automatic",150,"petrol",5,35952
"26733","TOYOTA","Tacoma","TOYOTA Tacoma",2017,"Sedan","AWD",3.5,6,"automatic",262,"petrol",5,36288
"26734","BMW","X5","BMW X5",2011,"SUV","AWD",3,6,"automatic",225,"diesel",5,42864
"26735","SUBARU","XV","SUBARU XV",2014,"SUV","AWD",2,4,"tiptronic",150,"petrol",5,37296
"26736","MERCEDES-BENZ","E 350","MERCEDES-BENZ E 350",2014,"Sedan","RWD",3.5,6,"automatic",262,"petrol",5,37296
"26737","LEXUS","GS 450","LEXUS GS 450",2006,"Sedan","RWD",3.5,6,"tiptronic",262,"hybrid",5,39984
"26738","JEEP","Cherokee","JEEP Cherokee",2006,"SUV","AWD",2.5,6,"automatic",188,"diesel",5,38080
"26739","TOYOTA","Prius","TOYOTA Prius",2013,"Sedan","FWD",1.8,4,"automatic",135,"hybrid",5,30016
"26740","MERCEDES-BENZ","E 240","MERCEDES-BENZ E 240",2000,"Sedan","RWD",2.4,6,"manual",180,"petrol",5,36500
"26741","BMW","X5","BMW X5",2012,"SUV","AWD",3,6,"automatic",225,"diesel",5,42488
"26742","CHEVROLET","Cruze","CHEVROLET Cruze",2014,"Sedan","FWD",1.8,4,"automatic",135,"petrol",5,29748
"26743","BMW","328","BMW 328",2015,"Sedan","AWD",2,4,"automatic",150,"diesel",5,30360
"26744","CHEVROLET","Volt","CHEVROLET Volt",2012,"Hatchback","FWD",1.4,4,"automatic",105,"hybrid",5,23956
"26745","CHEVROLET","Malibu","CHEVROLET Malibu",2013,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,33152
"26746","TOYOTA","Prius","TOYOTA Prius",2008,"Hatchback","FWD",1.5,4,"automatic",112,"hybrid",5,25272
"26747","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"26748","MERCEDES-BENZ","E 350","MERCEDES-BENZ E 350",2011,"Sedan","AWD",3.5,6,"automatic",262,"diesel",5,38304
"26749","CHEVROLET","Volt","CHEVROLET Volt",2015,"Hatchback","FWD",1.4,4,"automatic",105,"hybrid",5,23320
"26750","FORD","Mustang","FORD Mustang",2017,"Sedan","FWD",2.3,4,"automatic",172,"petrol",5,31104
"26751","TOYOTA","Aqua","TOYOTA Aqua",2013,"Hatchback","FWD",1.5,4,"variator",112,"hybrid",5,24192
"26752","TOYOTA","Corolla","TOYOTA Corolla",2015,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,28600
"26753","LEXUS","GX 460","LEXUS GX 460",2010,"SUV","AWD",4.6,8,"automatic",345,"petrol",5,50600
"26754","HYUNDAI","Santa FE","HYUNDAI Santa FE",2019,"SUV","FWD",2,4,"automatic",150,"diesel",5,35616
"26755","BMW","328","BMW 328",2013,"Sedan","RWD",2,4,"tiptronic",150,"diesel",5,29120
"26756","BMW","X5","BMW X5",2011,"SUV","AWD",3,6,"automatic",225,"petrol",5,42864
"26757","BMW","114","BMW 114",2012,"Sedan","RWD",4.4,8,"automatic",330,"petrol",5,42036
"26758","LEXUS","ES 300","LEXUS ES 300",2010,"Sedan","FWD",3.5,4,"automatic",262,"petrol",5,38640
"26759","LEXUS","GX 470","LEXUS GX 470",2010,"SUV","AWD",4.6,8,"automatic",345,"petrol",5,50600
"26760","VAZ","2107","VAZ 2107",2000,"Sedan","RWD",1.7,4,"manual",128,"cng",5,33000
"26761","MERCEDES-BENZ","ML 350","MERCEDES-BENZ ML 350",2012,"SUV","AWD",3.5,6,"automatic",262,"diesel",5,44748
"26762","HYUNDAI","H1","HYUNDAI H1",2014,"Minivan","FWD",2.5,4,"automatic",188,"diesel",5,37296
"26763","MERCEDES-BENZ","A 170","MERCEDES-BENZ A 170",2006,"Sedan","FWD",1.7,4,"tiptronic",128,"petrol",5,31416
"26764","VOLKSWAGEN","Passat","VOLKSWAGEN Passat",2012,"Sedan","FWD",2,4,"automatic",150,"diesel",5,31188
"26765","MERCEDES-BENZ","E 220","MERCEDES-BENZ E 220",2001,"Sedan","RWD",2,4,"tiptronic",150,"diesel",5,32240
"26766","HONDA","Insight","HONDA Insight",2010,"Hatchback","FWD",1.3,4,"automatic",98,"hybrid",5,23920
"26767","AUDI","A6","AUDI A6",2016,"Sedan","AWD",3,6,"automatic",225,"petrol",5,34444
"26768","GAZ","20","GAZ 20",1956,"Sedan","RWD",2.1,4,"manual",158,"petrol",5,47320
"26769","MERCEDES-BENZ","S 500 67","MERCEDES-BENZ S 500 67",1999,"Sedan","RWD",3.2,6,"tiptronic",240,"cng",5,40824
"26770","BMW","X5","BMW X5",2012,"SUV","AWD",3,6,"automatic",225,"diesel",5,42488
"26771","MAZDA","CX-5","MAZDA CX-5",2014,"SUV","FWD",2.5,4,"tiptronic",188,"petrol",5,39516
"26772","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"26773","MITSUBISHI","Outlander","MITSUBISHI Outlander",2006,"SUV","AWD",2.4,4,"tiptronic",180,"petrol",5,41888
"26774","FORD","Focus","FORD Focus",2014,"Sedan","FWD",2,4,"automatic",150,"petrol",5,30636
"26775","TOYOTA","Camry","TOYOTA Camry",2011,"Sedan","FWD",2.4,4,"automatic",180,"hybrid",5,33288
"26776","JAGUAR","XF","JAGUAR XF",2013,"Sedan","FWD",2.2,4,"automatic",165,"diesel",5,31808
"26777","VOLKSWAGEN","Golf","VOLKSWAGEN Golf",2002,"Sedan","FWD",2,4,"automatic",150,"petrol",5,33948
"26778","FORD","Transit","FORD Transit",1996,"Minivan","RWD",2.5,4,"manual",188,"diesel",5,43344
"26779","HYUNDAI","Elantra","HYUNDAI Elantra",2016,"Sedan","FWD",1.8,4,"automatic",135,"petrol",5,29212
"26780","MERCEDES-BENZ","S 63 AMG","MERCEDES-BENZ S 63 AMG",2009,"Sedan","RWD",6.3,8,"automatic",472,"petrol",5,51968
"26781","TOYOTA","RAV 4 SPORT","TOYOTA RAV 4 SPORT",2012,"SUV","AWD",2.5,4,"automatic",188,"petrol",5,40228
"26782","MERCEDES-BENZ","Sprinter 316","MERCEDES-BENZ Sprinter 316",2010,"Minivan","RWD",2.4,4,"manual",180,"diesel",5,34500
"26783","VOLKSWAGEN","Golf 7","VOLKSWAGEN Golf 7",2015,"Hatchback","FWD",1.6,4,"automatic",120,"petrol",5,24200
"26784","LEXUS","RX 450","LEXUS RX 450",2013,"SUV","FWD",3.5,6,"automatic",262,"hybrid",5,44352
"26785","TOYOTA","Highlander","TOYOTA Highlander",2010,"Sedan","AWD",3.3,6,"automatic",248,"hybrid",5,37720
"26786","TOYOTA","Prius","TOYOTA Prius",2012,"Sedan","FWD",1.8,4,"variator",135,"hybrid",5,30284
"26787","FORD","Escape","FORD Escape",2013,"SUV","FWD",2,4,"automatic",150,"petrol",5,37632
"26788","HONDA","Hr-v","HONDA Hr-v",2019,"Sedan","AWD",1.8,4,"automatic",135,"petrol",5,28408
"26789","SSANGYONG","Korando","SSANGYONG Korando",2013,"SUV","FWD",2,4,"automatic",150,"diesel",5,37632
"26790","TOYOTA","Camry","TOYOTA Camry",2019,"Sedan","FWD",2.5,4,"tiptronic",188,"petrol",5,31376
"26791","FIAT","500","FIAT 500",2013,"Sedan","FWD",1.4,4,"manual",105,"petrol",5,28224
"26792","HONDA","Insight","HONDA Insight",2010,"SUV","FWD",1.3,4,"automatic",98,"hybrid",5,35420
"26793","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"26794","HYUNDAI","Sonata","HYUNDAI Sonata",2011,"Sedan","FWD",2.4,4,"automatic",180,"hybrid",5,33288
"26795","TOYOTA","Prius","TOYOTA Prius",2011,"Hatchback","FWD",1.8,4,"tiptronic",135,"hybrid",5,25992
"26796","HONDA","Insight","HONDA Insight",2014,"Hatchback","FWD",1.3,4,"automatic",98,"hybrid",5,23088
"26797","MERCEDES-BENZ","190","MERCEDES-BENZ 190",1990,"Sedan","RWD",2,4,"manual",150,"petrol",5,37260
"26798","HONDA","FIT","HONDA FIT",2003,"Sedan","FWD",1.3,4,"automatic",98,"petrol",5,30256
"26799","OPEL","Astra H","OPEL Astra H",2007,"Wagon","FWD",2,4,"manual",150,"diesel",5,29500
"26800","HYUNDAI","Elantra","HYUNDAI Elantra",2012,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,29380
"26801","LAND","ROVER Defender","LAND ROVER Defender",1998,"SUV","AWD",2.5,4,"manual",188,"diesel",5,40640
"26802","FORD","Transit","FORD Transit",1998,"Minivan","RWD",2.4,4,"manual",180,"diesel",5,38100
"26803","CHEVROLET","Captiva","CHEVROLET Captiva",2007,"SUV","FWD",2,4,"automatic",150,"diesel",5,39648
"26804","CHEVROLET","Volt","CHEVROLET Volt",2012,"Hatchback","FWD",1.4,4,"automatic",105,"hybrid",5,23956
"26805","TOYOTA","Prius","TOYOTA Prius",2009,"Hatchback","FWD",1.8,4,"variator",135,"hybrid",5,26448
"26806","HYUNDAI","Elantra","HYUNDAI Elantra",2007,"Sedan","FWD",1.6,4,"automatic",120,"petrol",5,30680
"26807","TOYOTA","Prius","TOYOTA Prius",2012,"Hatchback","FWD",1.8,6,"automatic",135,"hybrid",5,25764
"26808","CHEVROLET","Captiva","CHEVROLET Captiva",2013,"SUV","FWD",2.4,4,"automatic",180,"petrol",5,39424
"26809","TOYOTA","Highlander","TOYOTA Highlander",2008,"SUV","AWD",3.3,6,"automatic",248,"hybrid",5,45396
"26810","NISSAN","Terrano","NISSAN Terrano",1999,"SUV","AWD",2.4,4,"manual",180,"cng",5,44352
"26811","CHEVROLET","Cruze","CHEVROLET Cruze",2016,"Sedan","FWD",1.4,4,"automatic",105,"petrol",5,27468
"26812","BMW","X5","BMW X5",2015,"SUV","AWD",3,6,"automatic",225,"diesel",5,41360
"26813","TOYOTA","Prius","TOYOTA Prius",2012,"Sedan","RWD",1.8,4,"automatic",135,"lpg",5,30284
"26814","SSANGYONG","Actyon","SSANGYONG Actyon",2010,"SUV","FWD",2,4,"automatic",150,"diesel",5,38640
"26815","LEXUS","CT 200h","LEXUS CT 200h",2013,"Hatchback","FWD",1.8,4,"automatic",135,"hybrid",5,25536
"26816","MITSUBISHI","Pajero IO","MITSUBISHI Pajero IO",2004,"SUV","AWD",1.8,4,"automatic",135,"petrol",5,39688
"26817","LEXUS","RX 450","LEXUS RX 450",2010,"SUV","AWD",3.5,6,"automatic",262,"hybrid",5,45540
"26818","MERCEDES-BENZ","E 350","MERCEDES-BENZ E 350",2008,"Sedan","RWD",3.5,6,"automatic",262,"diesel",5,39312
"26819","VOLKSWAGEN","Jetta","VOLKSWAGEN Jetta",2014,"Sedan","FWD",2,4,"automatic",150,"petrol",5,30636
"26820","JEEP","Wrangler","JEEP Wrangler",2011,"SUV","AWD",3.8,6,"manual",285,"petrol",5,46512
"26821","MERCEDES-BENZ","E 300","MERCEDES-BENZ E 300",2017,"Sedan","RWD",2,4,"automatic",150,"petrol",5,29808
"26822","KIA","Sportage","KIA Sportage",2011,"SUV","FWD",2,4,"automatic",150,"diesel",5,38304
"26823","OPEL","Astra","OPEL Astra",1994,"Hatchback","FWD",1.6,4,"manual",120,"petrol",5,28820
"26824","TOYOTA","Camry","TOYOTA Camry",2014,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,32856
"26825","MERCEDES-BENZ","S 430 long","MERCEDES-BENZ S 430 long",1999,"Sedan","RWD",4.3,8,"tiptronic",322,"lpg",5,46368
"26826","HYUNDAI","Sonata","HYUNDAI Sonata",2017,"Sedan","FWD",2.4,4,"automatic",180,"petrol",5,31536
"26827","FORD","Fusion","FORD Fusion",2013,"Sedan","FWD",2,4,"automatic",150,"hybrid",5,30912
"26828","TOYOTA","Prius","TOYOTA Prius",2013,"Hatchback","FWD",1.8,4,"tiptronic",135,"hybrid",5,25536
"26829","BMW","X5","BMW X5",2015,"SUV","AWD",2.5,6,"tiptronic",188,"petrol",5,35200
"26830","TOYOTA","Ipsum","TOYOTA Ipsum",2001,"Minivan","AWD",2.4,4,"tiptronic",180,"cng",5,41168
"26831","TOYOTA","Prius","TOYOTA Prius",2009,"Sedan","FWD",1.8,4,"automatic",135,"hybrid",5,31088
"26832","SSANGYONG","Actyon","SSANGYONG Actyon",2011,"SUV","FWD",2,4,"automatic",150,"diesel",5,38304
"26833","CHEVROLET","Matiz","CHEVROLET Matiz",2008,"Sedan","FWD",0.8,3,"automatic",60,"petrol",5,26676
"26834","NISSAN","X-Trail LPG","NISSAN X-Trail LPG",2005,"SUV","AWD",2,4,"tiptronic",150,"lpg",5,40320
"26835","LEXUS","IS 350","LEXUS IS 350",2011,"Sedan","AWD",3.5,6,"automatic",262,"petrol",5,38304
"26836","FORD","Transit Connect","FORD Transit Connect",2005,"Sedan","FWD",2,4,"manual",150,"diesel",5,31200
"26837","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"26838","HYUNDAI","H1","HYUNDAI H1",2008,"Minivan","FWD",2.5,4,"automatic",188,"diesel",5,39312
"26839","MERCEDES-BENZ","C 300","MERCEDES-BENZ C 300",2015,"Sedan","AWD",2,4,"automatic",150,"petrol",5,30360
"26840","KIA","Sorento","KIA Sorento",2007,"SUV","FWD",2.5,4,"automatic",188,"diesel",5,42008
"26841","HONDA","Elysion","HONDA Elysion",2004,"Minivan","FWD",2.4,4,"automatic",180,"lpg",5,40172
"26842","BMW","328 2.8","BMW 328 2.8",2011,"Sedan","RWD",2.8,6,"tiptronic",210,"petrol",5,35112
"26843","HYUNDAI","Genesis","HYUNDAI Genesis",2010,"Coupe","FWD",2,4,"automatic",150,"petrol",4,34040
"26844","MERCEDES-BENZ","E 550","MERCEDES-BENZ E 550",2008,"Sedan","RWD",5.5,8,"tiptronic",412,"petrol",5,48672
"26845","MAZDA","Demio","MAZDA Demio",2003,"Sedan","FWD",1.5,5,"tiptronic",112,"petrol",5,31232
"26846","OPEL","Astra","OPEL Astra",1995,"Hatchback","FWD",1.6,6,"manual",120,"petrol",5,28600
"26847","HYUNDAI","H1","HYUNDAI H1",2014,"Minivan","FWD",2.5,4,"automatic",188,"diesel",5,37296
"26848","TOYOTA","CHR","TOYOTA CHR",2019,"Coupe","FWD",2,4,"automatic",150,"petrol",4,31376
"26849","CHEVROLET","Volt","CHEVROLET Volt",2012,"Hatchback","FWD",1.4,4,"automatic",105,"plug-in hybrid",5,23956
"26850","VOLKSWAGEN","Jetta","VOLKSWAGEN Jetta",2011,"Sedan","FWD",2.5,5,"manual",188,"petrol",5,33744
"26851","MERCEDES-BENZ","S 350","MERCEDES-BENZ S 350",2008,"Sedan","RWD",3.5,6,"tiptronic",262,"petrol",5,39312
"26852","SSANGYONG","REXTON","SSANGYONG REXTON",2016,"SUV","FWD",2.2,4,"automatic",165,"diesel",5,37496
"26853","TOYOTA","Highlander","TOYOTA Highlander",2010,"Sedan","AWD",3.3,6,"automatic",248,"hybrid",5,37720
"26854","FORD","Fusion","FORD Fusion",2012,"Sedan","FWD",2.5,4,"tiptronic",188,"petrol",5,33448
"26855","VOLKSWAGEN","CC","VOLKSWAGEN CC",2013,"Sedan","FWD",3.6,8,"automatic",270,"petrol",5,38080
"26856","HYUNDAI","H1","HYUNDAI H1",2014,"Minivan","FWD",2.5,4,"automatic",188,"diesel",5,37296
"26857","NISSAN","March","NISSAN March",2015,"Hatchback","FWD",1.5,4,"automatic",112,"petrol",5,23760
"26858","HYUNDAI","H1","HYUNDAI H1",2011,"Minivan","FWD",2.5,4,"automatic",188,"diesel",5,38304
"26859","HYUNDAI","Sonata","HYUNDAI Sonata",2015,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30360
"26860","MERCEDES-BENZ","C 300","MERCEDES-BENZ C 300",2016,"Sedan","AWD",2,4,"automatic",150,"petrol",5,30084
"26861","FORD","Transit","FORD Transit",2005,"Minivan","FWD",2.4,4,"manual",180,"diesel",5,36000
"26862","HYUNDAI","Tucson","HYUNDAI Tucson",2010,"SUV","FWD",2,4,"automatic",150,"diesel",5,38640
"26863","NISSAN","Juke 2015","NISSAN Juke 2015",2015,"SUV","AWD",2.5,4,"tiptronic",188,"petrol",5,35200
"26864","HYUNDAI","Santa FE","HYUNDAI Santa FE",2016,"SUV","FWD",2,4,"automatic",150,"diesel",5,36624
"26865","TOYOTA","Land Cruiser","TOYOTA Land Cruiser",2012,"SUV","AWD",4.2,6,"manual",315,"diesel",5,47912
"26866","MERCEDES-BENZ","190","MERCEDES-BENZ 190",1993,"Sedan","RWD",2,4,"manual",150,"cng",5,36432
"26867","BMW","320 1.9is","BMW 320 1.9is",2001,"Coupe","RWD",1.9,4,"tiptronic",142,"petrol",4,36208
"26868","CHEVROLET","Impala","CHEVROLET Impala",2016,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,32264
"26869","SSANGYONG","Actyon","SSANGYONG Actyon",2016,"SUV","FWD",1.6,4,"automatic",120,"petrol",5,34880
"26870","HYUNDAI","Tucson","HYUNDAI Tucson",2013,"SUV","FWD",2,4,"automatic",150,"diesel",5,37632
"26871","TOYOTA","Camry","TOYOTA Camry",2014,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,32856
"26872","FORD","Escape","FORD Escape",2006,"SUV","AWD",3,12,"automatic",225,"petrol",5,44744
"26873","OPEL","Vectra","OPEL Vectra",1994,"Sedan","FWD",2,4,"manual",150,"diesel",5,34060
"26874","TOYOTA","Ist","TOYOTA Ist",2001,"Sedan","FWD",0.5,3,"automatic",38,"petrol",5,26784
"26875","NISSAN","Note","NISSAN Note",2013,"Hatchback","FWD",1.2,3,"automatic",90,"petrol",5,22848
"26876","MERCEDES-BENZ","Sprinter","MERCEDES-BENZ Sprinter",2014,"Minivan","RWD",3,6,"tiptronic",225,"diesel",5,39516
"26877","MERCEDES-BENZ","C 180","MERCEDES-BENZ C 180",2002,"Sedan","RWD",2,4,"manual",150,"petrol",5,33948
"26878","FORD","Fusion","FORD Fusion",2013,"Sedan","FWD",2.5,4,"automatic",188,"petrol",5,33152
"26879","BMW","328","BMW 328",2012,"Sedan","RWD",2,4,"automatic",150,"petrol",5,31188
"26880","CHEVROLET","Captiva","CHEVROLET Captiva",2015,"SUV","FWD",2,4,"automatic",150,"diesel",5,36960
"26881","OPEL","Antara","OPEL Antara",2008,"SUV","FWD",2.4,4,"automatic",180,"hybrid",5,41184
"26882","MITSUBISHI","Lancer GT","MITSUBISHI Lancer GT",2014,"Sedan","FWD",2.4,4,"manual",180,"petrol",5,32412
"26883","HYUNDAI","Sonata","HYUNDAI Sonata",2014,"Sedan","FWD",2,4,"automatic",150,"lpg",5,30636
"26884","HYUNDAI","Elantra","HYUNDAI Elantra",2014,"Sedan","FWD",1.8,4,"tiptronic",135,"petrol",5,29748
"26885","HONDA","Elysion","HONDA Elysion",2008,"Minivan","FWD",2.4,4,"automatic",180,"petrol",5,38844
"26886","AUDI","Q5","AUDI Q5",2013,"SUV","AWD",3,6,"automatic",225,"petrol",5,42112
